var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,Y
1.0,-0.35804015073458895,0.06409637476902359,-0.00764969189461397,0.0006847242097551873,-4.903175185447391e-05,2.9258893041261333e-06,-1.4965512106886318e-07,6.697817763212366e-09,-2.6645418683704037e-10,9.540129721899625e-12,-3.105226803324067e-13,9.26496560606029e-15,-2.551715140111237e-16,6.525831952836858e-18,-1.5576732373748705e-19,3.485684754405836e-21,-7.34126526400426e-23,1.4602598453926038e-24,-2.751745553452818e-26,-2.0844760717780413,-3.2966723932591893,2.2130167219661647,-0.7314266201944145,5.811425716957987,-2.151703677879586,3.424452897474895,-4.261647124772667,0.8674307848437912,-3.76098294927979,-0.036618984529896856,3.607413524489367,-2.4521997110176965,3.1021456234617864,-2.714963877907256,-4.698712356567593,-0.1840636295970253,0.7772131098662669,-1.0186201715405323,1.7442251816101662,4.309768158157182
1.0,-1.0172941759276886,0.5174437201881975,-0.17546416097260328,0.044624667260366936,-0.009079282821336458,0.0015393835892909818,-0.00022371513712919665,2.8448013258549494e-05,-3.215555356070674e-06,3.271165736103781e-07,-3.0252162289387156e-08,2.564612375517734e-09,-2.0068963331740494e-10,1.4582885367347105e-11,-9.89005623494888e-13,6.288185379631763e-14,-3.762902566972372e-15,2.1266549255357466e-16,-1.138649299976551e-17,1.7274761914645584,4.365718501055189,2.1799841509173947,-3.938613728139413,4.670813154750047,4.463442740458136,4.9277882930283745,5.962420999979319,-5.316897880891304,-1.2608487598367608,-1.7055409364961864,0.5158703446373594,2.4599658360528673,2.4822297909900013,-0.44707233689030895,-1.0713406754518278,-2.9251940376509995,-3.2085868245805482,3.609243652571557,-0.9492480158368362,0.9564221816239098
1.0,0.2111448294279989,0.022291069497089373,0.0015688813555768683,8.28152965540114e-05,3.4972043329851753e-06,1.230694353938356e-07,3.7122107062902207e-09,9.7976762047555e-11,2.2985874122709598e-12,4.853348470892971e-14,9.315994864012143e-16,1.6391867887616312e-17,2.6623524224131067e-19,4.015299629340251e-21,5.652065035595696e-23,7.458776924105059e-25,9.264012831656808e-27,1.086693560643872e-28,1.2076301394876584e-30,1.633011295830193,-0.5104254718328342,4.075167447243382,-0.8607988530728635,5.749379947591555,6.190266665134182,2.4772392704626425,3.5741314662885415,-0.16881842193903823,0.33220969722857324,-9.341170438308248,6.983599443124552,-1.6684968278064736,-0.30369988478985965,0.9873140060971064,2.7633956206471373,0.003411998382625056,-1.5337825589276752,1.8839782724061576,-6.627509806608375,5.2455927317398245
1.0,-1.0405559004333143,0.5413782909632927,-0.1877781250094526,0.0488484089877226,-0.010165900039790898,0.0017630312116032807,-0.00026207607569741267,3.4088100866168834e-05,-3.941174943428661e-06,4.101012842024627e-07,-3.879393736837746e-08,3.3639383691421337e-09,-2.6925891682345135e-10,2.0012782474637522e-11,-1.3882945925381664e-12,9.02873831128283e-14,-5.526415837219804e-15,3.1947470042595455e-16,-1.749638339828381e-17,7.997443149075092,-2.2592477207325734,-5.880450887813541,-0.04133004783781976,1.5531522141396341,-2.9586088335673217,-1.4294143487572577,-6.2341983397386525,2.818382496736805,-6.163754192335037,6.9832981251741,-4.4226242127947835,4.723645602739094,0.6673924515940677,-2.941767461646727,-2.640667621982892,3.651470367595961,-2.155838163350107,-2.375632335415849,-3.29977171865378,0.8688296957919056
1.0,1.0514707755093382,0.5527953958751045,0.19374940119959594,0.050930458283452266,0.010710377693669509,0.0018769415232600993,0.00028193559414971074,3.70558797280353e-05,4.329241621646449e-06,4.5520710452798966e-07,4.351245156503688e-08,3.812672599283487e-09,3.0837798574860093e-10,2.316074570179208e-11,1.6235231496291926e-12,1.0669294657487314e-13,6.599089133909309e-15,3.854860760714927e-16,2.1333018071312853e-17,-0.1761100188073788,2.9629755299699014,-0.8628170676131852,-5.390194074987494,-0.20034279302143723,-0.7497065819993163,-0.6865505451193117,0.6145383921777604,2.564464303487206,-0.6139917155962933,0.06668858474608766,-4.342286673245624,0.6249056407960422,4.818387651540269,4.1790875774670635,4.497558490241456,-0.34436996552969906,-1.8510173448818468,0.5849771274098764,1.9783649766975144,5.5508696710533245
1.0,-2.1893817831197087,2.3966962961282174,-1.7490944034711993,0.9573588559791194,-0.41920480783780173,0.15296656161271355,-0.04784317191733336,0.01309337113030926,-0.0031851542480360673,0.000697351868707652,-0.00013879722525209274,2.5323343042874554e-05,-4.264805072750828e-06,6.66949038202656e-07,-9.734707163400707e-08,1.3320619079721525e-08,-1.7155247501775954e-09,2.0866325758498983e-10,-2.4044396576999584e-11,2.386798121488659,-2.5997125108638865,1.7914295557194966,-3.2283393030964413,1.7124180437787322,-2.915160328475179,-5.982069097020047,1.042572114557538,-0.36129041765443826,0.133877152104017,-2.18963686903854,-0.2884059704374213,1.4985095470797507,-2.082856820155096,0.7677276198989302,0.846715591434771,0.6590864455008466,-2.086428503969415,-1.7486091088230342,1.3445436621324773,-15.644712745849876
1.0,-0.3374076113629549,0.0569219481028274,-0.006401966181167025,0.000540018029303496,-3.6441238672044556e-05,2.049258549240315e-06,-9.877649030918414e-08,4.165992456754735e-09,-1.5618195153218926e-10,5.269697920448077e-12,-1.6163965344933783e-13,4.544870780989741e-15,-1.179595380128489e-16,2.8428889970280733e-18,-6.394749239048459e-20,1.3485231662577587e-21,-2.676482237615525e-23,5.017030436940171e-25,-8.909390820332764e-27,-1.2273253657450247,1.5345540387768668,-3.020843241738293,-4.6620249171761285,-0.5319968702353615,0.9665274431681783,-3.393710207807038,-2.254250178848928,-2.4834467889384184,3.7324959301408076,1.2340528543520537,0.21592058215920057,-1.603184350485934,-7.585830037410766,-0.9961618226327436,1.8279768743636815,0.5078961501314775,4.972217422367974,-1.258628679970275,-1.2420616776595699,4.278145583669993
1.0,-0.25497552141181146,0.032506258259612564,-0.0027627667162972384,0.00017610947100677162,-8.98072083910198e-06,3.816439964339913e-07,-1.390141099777778e-08,4.4306493968978483e-10,-1.2552301557410634e-11,3.200529634519069e-13,-7.418697385049582e-15,1.5763218616245494e-16,-3.09171914292736e-18,5.630805003762733e-20,-9.571449612017596e-22,1.525303347181917e-23,-2.2877353897581797e-25,3.240647354754698e-27,-4.348872363107298e-29,-3.408908066792457,0.767655633175697,-0.026832547092687876,1.656901665939467,-3.698817853326066,7.476495114494083,-0.7705276692311589,6.474224706461188,2.968083924990006,0.14107142454707425,0.8469425922038643,1.479759766342535,-2.205618924403918,-3.456172836708083,-3.2797468668001217,1.8198367087186729,2.4957228519954744,2.346697136017938,0.6530539199999108,-2.5602800653779156,4.672053176333923
1.0,1.3657865626586607,0.9326864673694799,0.42461688143560367,0.1449840077356933,0.03960344191316185,0.009014974800004877,0.0017589330635075868,0.00030029089284433686,4.557036292617411e-05,6.223938934004701e-06,7.7277928753379e-07,8.795429723454864e-08,9.24052286854095e-09,9.014701404138066e-10,8.208105362767953e-11,7.006575005846852e-12,5.629109407791563e-13,4.271201104942872e-14,3.0702889871283146e-15,0.777586228614973,0.16900398998834593,-0.7000322071868493,0.9559717933030496,-4.817779899104433,0.622192499639582,2.0444695488496656,-1.5008577157983345,-3.3841924774809353,2.388923692010908,0.14536635627579156,0.1923659470852612,4.406897857619948,1.3243136574715735,-0.874819678074946,-0.3682364182876067,-2.450917449149862,-2.093139535294248,1.4225952024117505,-1.018345080382957,5.99296287966919
1.0,-0.30060967599929894,0.04518308865220174,-0.004527491213461988,0.00034025191669212034,-2.045660368699175e-05,1.0249088343987757e-06,-4.401393037677644e-08,1.6538766687523082e-09,-5.524125883738126e-11,1.6606056920898589e-12,-4.538128536924764e-14,1.1368377909401048e-15,-2.6288033846020283e-17,5.644598097936258e-19,-1.131213870244585e-20,2.1253364688758608e-22,-3.758215925283921e-24,6.276422620194472e-26,-9.930280896270164e-28,0.7291112416593128,-0.029694659553603085,3.112819454260622,1.8015459777065157,-1.663512570665306,-0.27967112100949526,-0.2621961407796819,4.815130036750446,4.280674665537406,0.3839938095510077,0.02756054925369642,-1.88237412367381,-3.1665006404271323,-3.980741937706283,-0.29184574298925664,-2.9211225729400256,-2.2431677404394454,-4.75535491771027,0.3298862620400508,0.618358716691321,4.472632436251122
1.0,-0.036075096677590866,0.0006507063001487637,-7.82476422886137e-06,7.056978150888218e-08,-5.091623380898777e-10,3.061346761863424e-12,-1.577691148540754e-14,7.114420088873384e-17,-2.851704361234466e-19,1.0287551052744086e-21,-3.373858170939951e-24,1.0142688307761552e-26,-2.8146035482551425e-29,7.252649650885324e-32,-1.7442669154958915e-34,3.932787350502344e-37,-8.34562846363403e-40,1.6726075203380652e-42,-3.1757619999926964e-45,-0.12439559125116767,5.333706987293853,-3.7708913095729715,1.852497430235771,1.6418659272094809,1.4184575491017672,-0.6544443453041187,-0.8771682442989253,-1.4461268473461442,4.239648846232163,2.053106710885408,2.7243647024861315,-4.382915780646194,-4.773332363639436,4.4252510257473325,3.0049475604417015,0.30303571612166347,2.1926482941081087,0.1946262110013555,1.5732189319828809,4.901467716662315
1.0,1.5814467378463037,1.2504868923223578,0.659192805527585,0.26061957797833807,0.08243119628254461,0.021726757742966424,0.004908530022370168,0.0009703223489372432,0.00017050145704290733,2.696389730385475e-05,3.87654249370944e-06,5.108787900666141e-07,6.214827661428566e-08,7.020299236745127e-09,7.401486217770318e-10,7.31566014644203e-11,6.805486396342918e-12,5.979174589418836e-13,4.976708499710489e-14,-0.4474398412352401,1.3824922476091235,-0.24817064233846997,-2.7779330079956246,7.157920632283074,2.2495744824387502,0.9176427949460533,-2.0078091733934733,-1.0678429533381935,-0.014464748911813196,0.4391841265218932,3.9012317711692166,0.7494754555425328,-1.99347178690169,1.842520423246194,0.9502325559542506,-2.3907984421391206,2.041171147765473,-2.3120309797818006,2.025134365679433,6.414108983007072
1.0,-0.5139809478575954,0.1320882073802961,-0.02263027401004507,0.0029078824214900183,-0.00029891923265117586,2.5606465088486077e-05,-1.8801764567803572e-06,1.207968596744379e-07,-6.898587159298726e-09,3.545742367014596e-10,-1.6567672933245418e-11,7.096223531686756e-13,-2.805633613096717e-14,1.0300301598575576e-15,-3.52943918590332e-17,1.133790311360205e-18,-3.4279212876745677e-20,9.788256847890019e-22,-2.647882911869532e-23,-3.068183380056539,2.510180488131957,-6.10896947176092,-1.7441102436947746,3.0524496587071805,1.4232877890433961,-4.673800342670224,3.086100529852059,2.7362535615208796,-2.9143276053092455,-3.5208547947828737,1.2049962579465319,1.1636788127011148,5.537356654121871,-4.08913433919783,1.035385760054132,0.3823850145943276,1.3355333626350752,-5.888225911226579,-1.8759715438010702,3.8148422390189016
1.0,-0.6793009561541032,0.23072489451593944,-0.05224388048441076,0.008872329491565231,-0.001205396381386902,0.00013647115240346977,-1.3243569187875623e-05,1.1245461515271164e-06,-8.487836399686525e-08,5.765795381986657e-09,-3.5606457417931355e-10,2.0156250474384276e-11,-1.0532430938254492e-12,5.110493147845239e-14,-2.3143752545001758e-15,9.825983270508532e-17,-3.926352841653335e-18,1.4817640219630503e-19,-5.297703773232893e-21,0.2731630866123058,2.671535750848013,-6.241361197375484,-0.3048036587747823,-5.813293752812186,-4.90987672916954,-4.328879182553978,2.543739800802836,2.1479833586980757,-6.706661192314018,-0.26719105614092115,1.0773235674873207,-3.5368122852432395,-2.7431798829264245,-4.133417424163017,-1.8659274863822612,2.0128597426786903,0.13761595511914065,4.7429934675266825,-0.343029073760765,3.147200220151166
1.0,0.17065954536473868,0.01456234021204965,0.0008284007866783484,3.5343625408579705e-05,1.206345408753968e-06,3.431239316846533e-08,8.365339169294942e-10,1.784531224317144e-11,3.3838587492349375e-13,5.774877957229276e-15,8.95943678834181e-17,1.2741778408521063e-18,1.6726970079511143e-20,2.0390122207849701e-22,2.3198459906153945e-24,2.474399137966469e-26,2.4839990113897584e-28,2.355100788723536e-30,2.1153706836405062e-32,-1.7796122060676465,-5.863823356036392,-2.0644665407888594,-4.599486827174706,0.1439337423785034,-2.9262148286824052,1.7384462450487437,5.1029260072208045,4.478364783497397,1.3560840781424326,-3.3200879648173904,0.0876000503817275,4.433568555805984,-0.46741653173501985,3.534546342451433,-0.3450344561660578,6.0504375135695065,-0.6692294115181155,-0.8289761935616538,0.3811714368879506,5.138698938957405
1.0,-1.87986788124016,1.766951625459184,-1.1072118694686044,0.5203530077854753,-0.19563898124852522,0.06129590619460808,-0.016461172186679068,0.003868103610162729,-0.0008079470820060024,0.00015188337692047938,-2.595642563337292e-05,4.066220904998044e-06,-5.879967751794707e-07,7.895401799519131e-08,-9.894874834934516e-09,1.1625660869428077e-09,-1.2855709686251996e-10,1.3426130960962857e-11,-1.3283869664651662e-12,-2.3826294218631947,-5.424853777600814,-2.448694940903665,3.753197256020113,-0.43463521461417987,7.1585544313481915,2.200261785903346,0.30080901895975215,0.5603277514759359,0.45614254118819003,-0.6799582230959875,2.4641910643729483,-2.0673602955751944,1.9974414743803162,-0.930300897745579,1.0050818814291855,-4.883919086101313,1.9123671915376337,2.7067415323532926,-1.5756755494986567,-9.553324779296299
1.0,-1.5033418427336593,1.1300183480569173,-0.5662679552302439,0.21282357782421404,-0.06398931793268486,0.016032969856032073,-0.003443290635408639,0.000647055361112847,-0.00010808282210289787,1.6248542894802475e-05,-2.220646765200842e-06,2.781992666714645e-07,-3.217143063115631e-08,3.4546184148871873e-09,-3.462314942518759e-10,3.253151828631521e-11,-2.876823096910168e-12,2.4026936309598245e-13,-1.9010894056271417e-14,-3.568551469556969,1.1077024624413325,2.1079382180438655,-4.633671777659447,-1.9083561175127697,-2.103850142477401,2.593422676255819,1.4432694370974757,5.233829715584567,-1.1598326978605482,0.16218695039935765,-3.879518742696252,2.6477890525394994,3.547995141234116,4.930842773223602,2.8780219637208933,2.107007549497107,-3.2765482957948975,0.7140079596559699,-2.117112304375646,-3.827246038597555
1.0,3.441522884130424,5.922039880996696,6.793611923727713,5.84509272535256,4.0232040748330204,2.3076581485107686,1.1345511895499791,0.4880729852567059,0.18663492754297825,0.06423083741171833,0.020095626983571747,0.00576329667790925,0.001525732108081349,0.00037506014035817965,8.605187039785627e-05,1.8509342574777985e-05,3.747078002429881e-06,7.164252607768973e-07,1.2976810156488415e-07,0.3319984037185355,-1.7618963789710604,2.3943788372908203,-5.611148139219073,-3.2079167385010967,-5.933745586091703,0.3563022003587377,5.150445058582489,4.651853348622169,2.0534309283207812,0.3293821588776446,2.434246854179991,8.402952309808533,2.5043022562014468,1.7125805640349339,0.029050042741455617,1.380592151551379,-5.358207264561887,-2.170586378761227,2.6632530514704227,27.030792906666676
1.0,0.10394476438842579,0.005402257021882675,0.00018717877776843782,4.864063488413445e-06,1.0111878665469598e-07,1.7517947423443114e-09,2.6012841678551783e-11,3.379873374188109e-13,3.903557128252185e-15,4.057543259729334e-17,3.8341852557128253e-19,3.321195691888714e-21,2.6555454129325164e-23,1.9716431590716807e-25,1.3662798908517158e-27,8.876102583951606e-30,5.427202304566746e-32,3.134051471313955e-34,1.7145696935101488e-36,1.286550332344967,0.5886566588057482,-1.9009631961725124,3.543678443135226,2.98403484820727,4.259366418114858,0.07752087464087114,1.2462015988813202,-1.632978061980437,-0.9560584455495815,4.677894679749538,2.383535292814611,-0.5834837920657595,-1.6338752308740014,-1.8904684862271903,5.3846335414337405,5.812893844497168,2.5713867799047336,1.1495851852168981,-1.049446326421355,5.108533894531023
1.0,-1.7457999612674224,1.523908752380667,-0.8868132802937514,0.3870496475970668,-0.13514225195670573,0.03932188970526818,-0.009806879074917006,0.002140106138643051,-0.0004151330237723568,7.247392168226084e-05,-1.15022699696172e-05,1.6733885389537617e-06,-2.247232035762174e-07,2.8022982864232245e-08,-3.261501493264953e-09,3.558705737884747e-10,-3.654581376094909e-11,3.544537791575075e-12,-3.2568704943382533e-13,-0.5670817601673868,-1.1527935136293002,-0.3199420519443927,-5.500191964785337,-4.481746900373018,-0.022258443014491994,-2.9641753687927666,2.8384834299767254,2.5932362923235526,-3.1333974817995127,-0.1453951366448951,-2.353777644234559,2.2382271206342033,-0.05172843403356259,2.2382935929650545,-1.2490590525694494,2.140270644670443,-2.9938084585434486,-3.2179345380637017,0.4721866305806042,-7.217255469001473
1.0,0.5033897978535514,0.12670064429151967,0.021259937239274274,0.0026755088773143666,0.00026936477458133225,2.2599246570894048e-05,1.6251757375664172e-06,1.0226211075125689e-07,5.719744806572521e-09,2.8792611819544417e-10,1.317627913046931e-11,5.527337073290762e-13,2.1403116092248283e-14,7.695793059366399e-16,2.5826558083181438e-17,8.125516157966069e-19,2.4060599624790028e-20,6.728811322976826e-22,1.7827447219305223e-23,0.02711110499807569,-1.9829487598770053,-2.5150460165792885,-1.6767470733735064,6.28737137779096,-0.01952539734337291,1.9179148368328962,2.845567350234874,0.2822011404439127,-2.2866333226052524,1.7297263670907483,-3.9793517070871935,-2.7479818139791288,0.6994580842719023,0.2770040167138953,-2.8664726078724714,-0.19729976137126665,-1.2670176849437862,-1.74644426990367,-2.0224977058756974,5.448686554469074
1.0,-1.2250469563003037,0.750370022570319,-0.3064128374162532,0.09384252846203019,-0.022992300772786942,0.004694441346673961,-0.0008215587261818907,0.00012580600211638496,-1.7124251108554107e-05,2.097801169945631e-06,-2.3362772165137376e-07,2.3850410776365832e-08,-2.247528702161456e-09,1.966662996986045e-10,-1.6061696790174588e-11,1.2297707978638583e-12,-8.86192336982421e-14,6.031262361760934e-15,-3.888726104696743e-16,-1.7734097329427359,-2.8047388718217348,7.25174586148495,1.122156777562425,-1.374922834766294,2.7667574603090874,1.4594225516651673,6.544711028931387,0.26530246025990045,2.8584396697302212,-5.224491880350432,0.6751070199916214,0.27534616616182495,2.9784501042431497,6.216945090452764,-2.372439693202525,1.6319956533540894,-0.3926946622070743,-6.594942412932139,-0.474846403082884,-0.549598735881057
1.0,0.28978476622618865,0.041987605368383404,0.004055789468691483,0.0002938265007618498,1.7029288766866338e-05,8.224714107174369e-07,3.404852649749658e-08,1.2333430364279046e-09,3.9711558165328665e-11,1.150780459941746e-12,3.0316240596534975e-14,7.320987245103148e-16,1.6319312133593267e-17,3.377920036861092e-19,6.5257984547503344e-21,1.1819231122806554e-22,2.014725369350465e-24,3.2435373342622e-26,4.946987937658352e-28,0.0141450101646022,-2.1571736690540924,-4.809358476493277,-2.4108831276487153,-3.001758645109912,-3.583808052450741,-2.141061221258402,-1.604479859548182,0.3082591811335425,-3.804887879133925,0.0899145628078645,4.83553748395056,-0.8933882238855646,0.04820348958640655,1.2794584313524557,4.95702968855564,-3.2296390859536634,1.3917601624563964,-2.0198827095742935,2.9297721673389097,5.3943349296954635
1.0,0.7600277097565545,0.2888210597988968,0.0731706695361388,0.013902934097226316,0.0021133230321622454,0.0002676973440183415,2.9065342754596085e-05,2.7613082358831158e-06,2.3318564160557295e-07,1.7722754913759632e-08,1.2245258934255871e-09,7.755613419315397e-11,4.534216234491909e-12,2.461521414458482e-13,1.2472163220983965e-14,5.924493530346484e-16,2.648693676080449e-17,1.1183781047100515e-18,4.473675524024508e-20,-1.4189933325093007,0.674611751430738,0.03379301287523768,2.7063037592586126,-0.16589498098427666,-6.090725424180485,-1.9164105743227946,-3.6140621817119367,1.9228718188661418,6.7370395883793135,-2.9030545114429116,-2.3397453716228376,0.6699374991701794,-3.388400467969081,4.7032480768532015,6.623422779573608,1.1259880263029811,8.583224460898332,-2.5254562052953418,-2.789540132752131,5.494308939369503
1.0,0.09038233505559928,0.0040844832450513055,0.00012305504439440285,2.7805005631841406e-06,5.02616267047983e-08,7.571271975454228e-10,9.775846292608187e-12,1.1044547688381889e-13,1.1091466774543071e-15,1.0024726662747991e-17,8.236892764302622e-20,6.203913347002009e-22,4.3132628829587684e-24,2.784591221931854e-26,1.6778523787568362e-28,9.478013491914666e-31,5.039088182868952e-33,2.5302475362154035e-35,1.2036298978517113e-37,-2.2793179473463656,-3.8389181604272236,-2.3352066690221767,-2.5488845174493355,-2.2141889634423397,-3.8262223481590834,-3.378784883985505,2.91222708925569,5.508166918497657,-1.1043393364177856,-1.484222971350271,-3.324739488847607,-1.5623205082158846,-2.739597735185582,-0.5862510966860179,-5.338763395400891,3.107885954261877,4.428858078539069,-2.1060736448228514,0.1161616918055358,5.099470493922247
1.0,0.2673259703583652,0.035731587214020775,0.0031839937414775525,0.00021279105413886214,1.1376915006250148e-05,5.068908072884112e-07,1.935786813201566e-08,6.468576103075451e-10,1.921353759546197e-11,5.136277581723802e-13,1.2482367168765754e-14,2.780717429799754e-16,5.718138347797219e-18,1.0918620589059075e-19,1.945887229296695e-21,3.25116369862306e-23,5.112473473695889e-25,7.592760734928643e-27,1.0682853321914177e-28,0.3032178753342908,-0.8953504437208548,-3.338791085298315,-6.811218602352421,-0.08054033712248851,-2.6443268336365677,-0.04482621757209132,-0.6841798969491464,1.466085031269818,3.5379097749444646,-0.2924800934188697,-2.844029524314271,-0.8545293890070242,-3.0032967950566336,-0.9583726362515754,-2.7841563823848183,-9.352254173968142,-0.10766191852104436,-0.27688695123133134,2.353401768903642,5.185552081100719
1.0,0.5992385514822522,0.17954342079127394,0.035863113134377164,0.005372639991572076,0.0006438986012370541,6.43081441844568e-05,5.505131309943673e-06,4.1236086398628006e-07,2.745583631367872e-08,1.6452595582342656e-09,8.962754131714832e-11,4.4756898359836396e-12,2.0630814570759042e-13,8.83055674234328e-15,3.527740020709082e-16,1.3212236375098005e-17,4.657224345444031e-19,1.5504379837176452e-20,4.889906376452766e-22,-2.2355860300989514,-0.4052191820744028,1.1634248315059181,0.19465806880806374,-2.3527389096179467,0.49195340930744824,4.253718281013425,-1.1610112759629172,-1.7640661658853465,1.0846995214567932,-1.7802777784099582,4.155980411482817,1.1396510049765534,0.9510278028392676,-0.2523435157831778,1.1313825950371612,-2.4338054968500673,2.1950403714357143,-2.79278511753926,6.132400940833716,5.362278305609908
1.0,0.7296052671261853,0.26616192290913615,0.06473104695431314,0.011807028201114822,0.0017228939929281564,0.00020950542199007463,2.183660848220751e-05,1.9915130705988672e-06,1.614464917621751e-07,1.1779221074872725e-08,7.812892489882642e-10,4.750272926757493e-11,2.6660185751147596e-12,1.3893865676142687e-13,6.758025052038282e-15,3.081681670836152e-16,1.3225948109695763e-17,5.36095633531758e-19,2.0586220942532626e-20,4.517826709392219,-1.352895277029921,-0.8457403226663871,2.262295349441047,2.9633310733227183,-11.064439487873251,0.7474073499266206,-3.3977121960796524,0.6419274071369706,5.601105921120483,1.6460442250724547,4.060378165115896,4.693732840719244,-7.180952489763316,4.489014986980041,-1.3072880903288442,-1.0091506152609355,-2.758646347240568,5.028673643542739,1.9356750012883794,5.3365852072120274
1.0,-0.3567621619723117,0.06363962010757898,-0.007568069485558826,0.0006750002079061618,-4.8162906700872434e-05,2.8637837869123314e-06,-1.4595567074858533e-07,6.508932581048025e-09,-2.5801565108296803e-10,9.20502215030533e-12,-2.9854578212235885e-13,8.875819889807288e-15,-2.4358128408957644e-16,6.207184680556367e-18,-1.476325750931135e-19,3.2918572917349265e-21,-6.908294848845125e-23,1.3692323365645396e-24,-2.5710015191324475e-26,0.8342373212394626,-1.9257925823986266,1.9732165310861962,0.7960705585674306,-2.6554835458882073,-3.5213532205035487,-3.1456681396013932,-3.216602864192121,-2.0143702837864046,4.8645839920784,5.292034399018335,-3.6943133491854305,-2.3756855121792233,-0.5593951970105684,2.4413165330016082,4.677862932872066,7.360328117912623,2.445846886472592,-4.873875328516659,4.471854015179661,4.265312693179459
1.0,-0.6723422826436117,0.22602207251521114,-0.050654732054239,0.008514329544011894,-0.0011449087521601799,0.00012829509397433738,-1.2322602333526098e-05,1.035625822629054e-06,-7.736611439456516e-08,5.201650995130873e-09,-3.17935445780155e-10,1.7813453612428642e-11,-9.212875433497201e-13,4.4244326419062596e-14,-1.983155427908107e-15,8.333495295230031e-17,-3.295859558349858e-18,1.231080965963172e-19,-4.35635677249885e-21,-2.1072702366453107,-0.4407179250445319,2.656527405189819,3.1198953136700087,-3.3220622175470442,1.5134815239681663,-2.604025821698759,5.97512799069229,-2.5535445086126773,2.71395159653189,-4.346844041135697,1.3310734392613723,-0.03821763863692717,-1.0461899994613897,4.3530153505270315,2.066852098625931,3.9092554073904036,-4.655866531243342,-3.5164287044200733,-4.746417953456068,3.173393078954459
1.0,0.8407157192472985,0.3534014602947512,0.09903672095824911,0.0208154320230771,0.0034999721809449032,0.000490413604908105,5.889977522556828e-05,6.189745861533481e-06,5.782018493263456e-07,4.861033836265167e-08,3.7152250526737495e-09,2.602873418603495e-10,1.6832896909468552e-11,1.010834359447106e-12,5.6654955702830387e-14,2.976919489539305e-15,1.4722017704643162e-16,6.876128724072522e-18,3.0425628978398105e-19,-2.7754929688458443,-3.127189439191906,2.5506387087854283,1.9511789157951887,2.090588176058082,-0.20263110792404596,-6.158766917395571,1.9586809152264295,3.372256189265382,-1.6185375648718787,1.2866281018373251,0.8511267333171412,2.1743936601320915,-0.17281888939297635,1.7240479561232351,1.4049712707771314,-1.8790360514288862,-1.6054432896920159,0.16676535309871093,2.2869410656967046,5.4413711747192846
1.0,0.042768197061220356,0.0009145593399336887,1.3038018024821205e-05,1.394031310433241e-07,1.1924041158824017e-09,8.499495700778132e-12,5.1929729578839195e-14,2.776176134954598e-16,1.319244977959948e-18,5.6421729189416364e-21,2.193686938643425e-23,7.818336273543934e-26,2.5721242033678013e-28,7.857508199683468e-31,2.2403430606281158e-33,5.98846459385505e-36,1.506563728494904e-38,3.579611912530941e-41,8.057555140937641e-44,-2.6570459987301778,0.41429153313937056,0.9655036583267028,0.828611121879917,-3.5129050920770677,-3.2489422418049454,-2.517809817426913,-1.5010804293667805,0.732832333835953,0.8895723059892783,-0.3524279412004993,-4.622352036829196,-0.749959902037829,2.963392647689702,-0.6444704743609637,0.7020552774559605,-3.2816122840804187,0.08714517448755858,-0.5373642811488104,-3.00527756215248,5.117758651028353
1.0,-0.06851631052589462,0.0023472424040404086,-5.3608129811593345e-05,9.182578172208995e-07,-1.2583127549507468e-08,1.4369157909483216e-10,-1.4064595504596668e-12,1.2045677412675584e-14,-9.170281934462613e-17,6.28313884631642e-19,-3.913613566104792e-21,2.234553019779914e-23,-1.1777179122293549e-25,5.763777584729627e-28,-2.6327518319835068e-30,1.1274152628612492e-32,-4.543902014225557e-35,1.7296188966995347e-37,-6.2372160746168715e-40,10.580762100267902,-2.3743618470310057,-1.3243839963377921,-4.435803552871105,-0.26863516087963696,-2.0107184450862943,2.167885738252733,1.8383511871997782,2.7023437838183813,-10.277967359154323,2.3043469043593983,-0.5647731344382086,-2.5741812129825963,-1.3346429586975117,0.6748238105196989,3.684763577559842,2.412460544818484,4.233996155463329,3.872458287918365,-2.60466247326731,4.9121160471584755
1.0,0.6609867265051149,0.2184517263079738,0.0481312304905663,0.007953526121155649,0.0010514350389991193,0.00011583076742680095,1.0937514255716636e-05,9.036939679986459e-07,6.636996862998256e-08,4.3869668302979334e-09,2.6361153131319557e-10,1.4520310262642478e-11,7.382871037186675e-13,3.485699827913888e-14,1.5360008792214954e-15,6.345476206659966e-17,2.4672209093860384e-18,9.060001513666946e-20,3.1518635487632107e-21,-4.386339089415884,-2.3242799966152083,-0.8162446022645075,-0.07003122464312678,2.282514758368028,2.495474758130454,2.0706029209756243,-0.9144095146391054,3.4020992899552494,0.7424613921805696,-1.9276916810419586,-1.402405626231972,0.6490563141758818,0.3807632992869302,0.8022029450046801,-1.8587024765694506,4.687583086611626,-5.227170186362725,-1.5804382235407743,3.380456266235252,5.432380226970609
